1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
519秒,1,其他科室‐急诊科,2,2,1,3,2,3,2,2,4,2,4,4,3,4,3,3,2,4,2,4,4,2,3,4,2,1,4,3,2,3,4,2,4,2,2,2,2,4,4,2,2,4,2,4,2,2,2,2,3,4,2,4,4,3,4,4,4,4,4,4,3,5,5,5,5,5,3,4,4,4,3,3,3,3,3,3,2,2,3,3,3,3,5,4,2,4,2,2,1
776秒,1,内科‐心血管内科,4,2,2,3,3,4,2,1,3,2,3,3,5,4,4,5,4,4,4,4,3,3,4,4,1,1,3,2,2,4,4,1,4,3,3,3,3,2,3,2,3,3,4,4,3,3,3,3,2,3,3,4,5,3,4,3,5,4,5,4,3,4,4,5,2,5,2,5,5,3,2,4,3,3,3,3,3,3,3,1,2,2,2,2,2,1,1,1,2
657秒,1,内科‐血液内科,2,2,1,3,2,2,1,4,4,2,5,5,5,5,2,4,1,4,3,4,4,2,4,4,1,2,4,4,1,4,4,3,4,2,2,2,2,3,3,2,2,2,2,4,2,3,2,2,2,4,2,3,4,3,3,3,3,3,4,3,3,4,4,3,3,3,4,3,3,3,3,4,3,3,3,3,2,3,3,3,2,2,2,2,3,2,2,2,2
353秒,1,妇产科‐妇产科,3,2,2,3,3,4,2,4,4,2,4,4,4,5,2,4,2,4,2,4,4,2,4,4,2,2,4,4,2,5,4,1,4,1,2,2,2,4,4,2,2,2,3,3,2,4,2,3,3,4,3,3,4,4,5,5,3,3,5,5,3,4,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,2,2,2
537秒,1,其他科室‐耳鼻咽喉科,2,2,2,3,3,3,2,4,4,1,5,5,5,4,2,4,2,5,3,4,4,2,4,5,2,1,4,4,2,5,4,2,5,2,1,1,1,1,2,1,1,1,2,4,1,3,1,1,2,3,2,4,4,3,3,2,1,1,3,2,2,3,3,3,3,3,1,1,1,3,2,3,2,3,2,3,2,2,3,4,2,2,3,3,2,3,2,2,1
543秒,1,其他科室‐耳鼻咽喉科,2,2,2,3,2,3,2,4,3,1,4,5,4,4,3,4,1,4,4,4,3,4,4,4,1,2,4,3,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,3,3,4,2,3,2,2,3,3,2,3,4,4,3,3,2,2,2,4,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,1,2,2
606秒,1,内科‐内分泌科,3,2,1,3,2,4,2,4,5,1,5,5,5,5,4,5,1,5,2,5,5,1,4,4,1,1,5,4,2,4,4,2,4,1,2,3,1,4,5,2,3,2,2,5,2,4,2,1,4,5,1,3,4,1,3,3,3,4,5,2,3,5,4,4,4,4,3,3,3,4,3,4,3,3,3,3,1,2,2,1,2,3,2,4,2,2,2,3,2
527秒,1,内科‐血液内科,1,2,1,3,2,2,2,4,4,1,4,5,5,4,1,4,1,4,2,4,4,2,4,4,1,3,5,4,1,5,5,1,5,1,2,2,2,4,4,1,2,1,1,5,2,4,2,2,2,3,2,4,5,2,2,2,2,2,4,1,1,1,2,1,2,2,3,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
485秒,1,外科‐神经外科,2,2,2,3,2,2,2,5,5,1,5,5,5,5,1,5,1,5,2,5,5,1,5,5,1,1,5,5,1,5,5,1,5,1,1,1,1,1,5,1,1,1,1,5,1,5,1,1,1,1,1,5,5,5,5,1,5,5,5,3,1,5,3,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,5,2,1,1,4,1,1,1,4,1
527秒,1,内科‐心血管内科,3,2,2,3,3,4,5,5,5,1,5,5,5,5,4,5,1,5,5,5,5,4,4,4,3,1,5,4,5,3,4,5,5,3,2,3,4,4,4,2,3,2,4,5,4,2,2,2,3,5,5,4,5,4,5,5,4,4,5,1,1,5,4,3,4,5,4,3,5,5,4,5,3,3,1,4,5,3,3,2,2,3,2,2,1,1,1,1,1
506秒,1,内科‐血液内科,4,2,2,3,3,5,1,4,4,1,5,5,5,5,1,5,4,5,1,5,4,2,4,5,1,1,5,5,1,5,5,1,5,1,1,1,1,5,5,1,1,1,1,5,1,1,1,1,1,4,1,3,4,4,3,3,3,3,3,1,1,4,4,4,4,3,2,2,2,3,2,3,2,2,2,2,2,3,2,2,3,2,2,2,2,1,1,1,1
514秒,1,内科‐肾脏内科,4,2,2,4,3,5,2,4,4,2,4,4,4,5,2,3,1,4,4,4,4,3,3,4,2,2,4,4,2,4,4,2,4,1,2,2,3,4,4,3,3,2,3,4,3,3,2,2,2,4,3,3,4,4,4,3,3,3,4,3,3,3,3,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,3,4,3,2,2,3,3,3,3,3,4
1310秒,1,外科‐其他,3,2,2,3,3,4,2,4,4,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,4,3,2,5,4,2,4,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,1,4,3,3,3,4,1,2,3,4,3,3,2,3,3,3,2,3,3,3,3,3,2,3,2,2,2,2,2
729秒,1,其他科室‐急诊科,5,2,2,3,3,6,2,4,4,2,5,4,5,5,2,4,2,4,2,4,4,3,4,5,2,2,4,4,1,4,4,2,4,2,3,3,3,3,3,4,4,4,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3
682秒,1,其他科室‐健康管理中心,3,2,2,3,3,3,1,3,4,2,4,4,4,4,2,2,2,4,2,4,4,3,3,3,2,2,3,4,3,4,3,2,3,3,3,3,3,3,3,2,3,2,2,4,2,3,3,3,3,3,3,3,3,3,4,3,3,3,1,1,2,3,3,4,3,3,2,1,2,3,4,2,3,3,3,3,3,3,3,1,2,3,3,2,1,1,2,1,1
608秒,1,内科‐内分泌科,4,2,2,3,3,5,2,4,4,2,4,4,4,5,2,4,2,4,5,4,4,4,4,4,2,2,4,4,2,4,3,2,4,2,3,4,4,3,3,2,3,3,4,4,4,3,3,3,3,4,4,4,4,4,4,5,5,4,3,1,2,5,4,4,4,4,4,4,5,4,4,5,3,3,3,3,3,3,4,4,4,2,3,4,4,1,1,1,2
378秒,1,内科‐血液内科,1,2,1,3,1,2,2,4,4,2,4,4,4,4,1,4,1,4,2,4,4,1,4,4,1,2,4,4,1,5,4,2,4,2,2,2,2,4,4,2,2,2,2,4,2,2,2,2,2,3,2,4,4,4,3,3,2,3,4,3,3,4,3,3,3,3,2,2,2,4,3,4,4,3,2,2,2,2,2,4,3,3,2,3,3,3,3,3,3
1496秒,1,其他科室‐耳鼻咽喉科,4,2,2,3,3,5,2,4,4,2,5,5,5,5,2,4,1,4,4,4,4,4,4,5,2,1,5,5,1,5,5,1,5,3,2,2,3,4,4,3,4,3,3,4,3,2,2,2,2,4,2,4,4,2,3,3,3,3,4,1,2,4,3,3,2,3,2,2,3,3,3,3,3,2,3,2,3,2,3,5,2,2,2,2,2,2,1,1,1
1161秒,1,外科‐其他,3,2,2,3,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,2,4,4,4,4,2,2,3,2,2,4,4,2,2,2,3,4,4,2,2,2,2,2,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2
1136秒,1,外科‐其他,3,2,2,3,2,3,2,3,3,2,4,5,4,4,4,4,2,3,2,4,4,3,4,4,1,2,4,4,2,4,3,2,4,3,3,3,3,4,4,3,4,2,3,4,2,3,3,3,3,4,4,3,3,3,3,2,3,1,3,3,1,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,1,1,1
1174秒,1,内科‐血液内科,2,2,1,2,1,2,1,4,4,2,4,4,5,5,4,3,1,4,3,4,4,2,4,4,2,1,5,4,2,4,4,2,4,2,3,2,2,3,3,2,3,2,3,4,2,3,2,2,2,2,2,4,4,2,3,3,2,2,3,2,1,3,3,2,2,2,4,3,3,4,3,3,2,3,2,2,3,3,3,2,1,2,2,4,3,2,2,1,2
853秒,1,外科‐普外科,4,2,2,3,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,3,1,5,5,1,5,3,3,3,3,3,3,3,3,5,4,3,3,3,2,2,2,3,3,3,4,4,1,2,3,3,3,3,3,3,4,4,5,5,3,3,3,4,3,4,3,3,3,3,3,3,3,2,3,3,3,3,1,1,1,1,1
671秒,1,其他科室‐急诊科,4,2,2,3,3,4,2,4,4,2,4,4,3,4,2,4,4,4,4,4,3,3,3,4,2,2,4,3,2,2,3,2,3,2,2,2,4,4,3,2,3,3,4,4,2,2,2,2,3,4,3,4,3,3,4,4,3,3,5,2,3,4,5,3,4,4,5,5,5,4,4,3,3,3,3,3,3,3,2,3,3,3,2,3,2,2,2,2,2
740秒,1,其他科室‐耳鼻咽喉科,4,2,2,3,3,5,2,4,4,1,5,5,5,5,4,5,5,5,3,4,4,2,4,4,2,1,5,3,2,5,3,2,2,2,2,2,2,4,3,4,2,2,2,4,2,3,2,3,3,3,3,4,4,3,3,3,4,3,5,3,3,5,5,4,5,4,3,4,3,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2
681秒,1,外科‐其他,6,2,2,3,4,6,2,4,4,2,4,5,5,5,3,4,1,4,4,4,4,4,4,4,2,2,5,5,2,4,4,2,4,2,2,2,3,4,4,3,2,2,2,4,3,2,2,2,4,4,2,4,4,4,1,2,2,2,2,3,2,2,3,3,3,3,1,2,3,3,2,3,2,2,2,2,3,4,3,2,3,2,2,3,2,2,2,2,2
475秒,1,其他科室‐其他,4,2,2,4,3,5,2,4,4,1,5,5,4,5,2,5,2,4,4,5,5,4,4,4,2,3,5,4,2,4,4,1,5,3,2,2,2,4,4,3,2,2,3,5,3,3,2,3,3,3,2,4,5,3,3,3,3,5,3,2,3,4,5,4,5,5,4,4,3,5,4,4,3,3,2,2,2,2,1,1,1,2,2,3,2,2,1,2,1
347秒,1,内科‐肾脏内科,1,2,1,3,2,2,2,3,4,1,5,5,5,5,2,5,5,5,2,4,3,2,4,4,2,1,5,3,2,4,4,2,4,2,2,2,4,4,4,2,2,2,3,5,2,2,3,3,2,4,1,4,4,1,3,3,2,2,3,2,2,3,3,4,4,2,2,2,2,3,1,3,3,3,3,3,4,4,2,3,1,1,1,4,2,1,3,1,1
343秒,1,外科‐其他,5,2,2,2,3,6,1,5,5,1,5,5,5,5,1,5,1,5,1,5,5,1,5,5,1,1,5,5,1,4,5,1,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,5,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
779秒,1,外科‐其他,4,2,2,3,3,4,1,1,4,1,5,5,5,5,5,5,1,5,1,5,5,1,5,5,1,5,5,4,1,4,4,1,5,1,1,1,1,5,4,1,4,1,4,4,1,3,1,1,2,4,1,3,5,5,3,3,1,2,5,3,1,4,1,1,1,2,1,1,2,3,1,2,1,2,2,1,2,1,4,1,1,1,2,2,1,1,1,1,1
523秒,1,内科‐血液内科,2,2,1,3,2,2,1,3,4,1,5,5,4,4,3,3,1,4,1,4,4,4,4,4,4,1,5,4,3,4,4,2,4,2,1,1,1,4,4,1,2,3,1,5,1,3,1,1,2,2,1,4,5,1,3,3,2,3,5,1,2,5,5,5,3,4,4,4,4,4,3,3,3,3,3,3,3,3,2,3,3,4,3,4,2,3,2,2,2
612秒,1,外科‐普外科,2,2,2,3,3,3,3,2,3,1,4,4,4,4,2,3,2,4,3,4,3,4,3,4,1,1,4,3,2,3,4,2,3,3,2,3,2,3,3,2,2,2,3,4,2,2,2,3,2,5,2,4,3,2,3,4,5,4,5,1,1,4,4,2,3,3,3,3,3,4,3,3,4,4,3,4,3,3,2,4,3,4,4,4,3,4,3,4,4
2729秒,1,内科‐肾脏内科,4,2,2,3,3,5,2,4,4,2,4,4,4,4,2,4,2,4,4,4,4,3,4,4,3,2,4,4,2,4,4,2,4,3,3,3,4,4,3,3,4,3,4,4,3,3,3,3,3,3,3,4,4,3,2,2,2,2,4,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,2,3,3,1,3,3,3
538秒,1,内科‐血液内科,2,2,2,3,2,3,2,4,4,2,4,4,4,4,2,4,2,4,4,4,4,4,4,4,2,2,4,3,2,4,4,2,4,2,2,2,2,4,4,2,2,3,2,4,2,4,2,2,2,2,2,2,4,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3
580秒,1,其他科室‐其他,4,2,2,3,3,4,1,5,5,1,5,5,5,5,5,5,1,5,5,5,5,1,5,5,1,1,5,5,1,5,5,1,5,1,1,3,5,3,5,1,3,1,3,5,1,1,1,1,1,5,1,5,5,1,5,5,5,5,5,1,1,3,1,1,3,3,1,3,3,5,5,3,3,3,1,3,2,3,5,5,3,3,3,3,3,1,1,1,1
609秒,1,外科‐普外科,4,2,2,3,3,4,2,4,4,1,5,5,5,5,4,5,1,4,4,5,5,1,4,5,2,1,5,5,1,5,5,1,5,1,2,2,4,4,4,2,2,2,2,4,2,2,3,2,2,5,4,4,4,5,5,5,3,4,5,3,2,5,4,5,5,5,5,5,5,5,5,5,5,4,3,3,2,1,3,3,3,3,3,3,2,1,2,2,1
734秒,1,内科‐血液内科,1,2,1,3,1,1,2,4,4,2,5,5,4,4,2,3,2,4,3,4,4,2,3,5,2,1,3,4,2,4,4,2,4,1,2,3,3,3,4,2,2,1,2,4,3,3,2,2,2,2,2,4,4,4,3,2,2,2,4,3,2,3,2,3,3,2,2,3,3,3,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,1,1,1,1
257秒,1,外科‐其他,4,2,3,3,2,5,4,4,4,4,4,5,4,5,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3
571秒,1,内科‐血液内科,3,2,2,3,3,3,2,4,4,2,5,5,5,5,1,3,2,5,3,5,5,2,4,5,1,1,5,5,1,5,4,1,5,1,3,5,4,3,3,3,3,3,3,4,4,3,3,5,3,5,2,2,3,3,3,5,4,5,3,5,2,5,5,5,5,5,5,5,5,5,3,3,3,3,2,2,3,2,3,2,3,4,4,3,4,2,3,1,3
414秒,1,内科‐呼吸内科,4,2,3,3,3,4,2,4,5,1,5,5,5,5,2,4,1,4,2,4,4,2,2,5,1,1,5,4,1,5,5,2,5,2,1,2,3,4,4,4,2,1,2,5,2,4,2,1,4,2,1,4,4,4,4,4,4,4,4,2,2,2,3,4,3,3,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
266秒,1,外科‐普外科,2,2,1,3,2,2,4,4,5,2,4,4,4,5,3,4,1,5,5,5,5,5,3,5,1,1,5,4,3,5,5,3,4,4,4,4,4,4,4,5,5,4,5,4,5,5,5,5,5,5,4,4,4,4,3,4,4,4,5,4,4,5,5,5,5,4,3,3,3,5,3,5,3,4,3,3,3,4,4,3,2,3,3,4,1,1,3,1,1
518秒,1,其他科室‐中医科,3,2,1,3,3,4,3,4,4,2,4,4,4,4,4,4,4,4,5,5,4,3,3,4,2,2,4,3,2,5,3,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,4,4,4,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
336秒,1,内科‐其他,2,2,2,3,2,2,1,4,4,1,4,5,5,5,1,5,1,5,1,5,5,1,5,5,1,1,5,5,1,5,5,1,5,1,1,1,1,4,4,3,1,1,1,4,1,1,1,1,1,5,3,5,5,1,3,3,3,3,4,2,2,3,3,3,3,3,2,3,2,4,3,2,3,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1
338秒,1,内科‐呼吸内科,2,2,2,3,2,2,4,4,4,2,4,5,4,5,2,4,2,4,4,4,2,3,3,4,2,2,4,3,2,3,3,3,4,3,3,3,4,3,4,2,4,2,3,4,3,2,3,4,4,2,4,4,4,4,3,4,3,5,4,3,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,3,3,3,2,4,4,2,3,2,4
361秒,1,内科‐血液内科,2,2,2,3,3,3,2,3,4,1,5,5,5,5,2,5,1,5,5,4,4,4,4,4,1,1,5,3,1,5,5,2,5,3,2,2,3,2,2,2,2,3,2,4,3,3,4,2,2,5,3,5,4,3,2,2,2,2,5,3,3,4,4,5,3,3,4,3,5,5,3,2,3,3,2,3,3,3,2,4,3,4,3,2,2,3,3,2,2
506秒,1,内科‐神经内科,3,2,2,3,3,4,2,5,5,2,2,5,5,5,5,5,5,4,5,5,5,5,5,5,1,1,5,4,1,5,4,1,5,1,2,2,2,5,4,5,3,2,3,3,3,3,2,1,2,5,3,3,3,3,4,4,4,4,5,4,3,4,4,3,4,4,3,2,3,3,3,3,3,3,3,3,3,3,4,4,3,2,2,2,2,1,2,1,2
407秒,1,内科‐神经内科,3,2,2,3,3,4,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,1,3,1,4,3,1,3,1,1,1,5,1,1,1,3,5,5,3,3,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1
458秒,1,外科‐其他,4,2,2,3,3,5,2,4,4,2,4,5,4,4,2,4,2,4,3,4,4,4,4,4,2,2,4,3,2,4,4,2,4,3,3,4,3,3,3,2,3,2,3,4,3,2,2,2,2,3,3,4,4,2,3,3,4,3,3,2,3,3,4,4,4,3,4,2,4,3,2,2,2,2,2,3,3,2,2,1,2,3,4,2,2,1,1,1,1
1831秒,1,其他科室‐ICU,2,1,2,3,2,3,4,4,4,4,4,4,4,4,4,4,2,5,3,3,4,3,4,4,2,4,4,4,4,4,4,3,4,4,3,4,2,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,3,3,3,3,4,3,2,3,3,3,4,4,2,3,3,2,3,4,2,3,3,4,3,3,3,3,3,4,3,3,3,4,4,2,2
2274秒,1,内科‐其他,2,1,2,3,2,2,4,4,4,2,4,5,4,4,4,5,4,4,4,4,4,4,4,4,2,2,4,2,2,3,4,2,4,3,4,4,3,4,3,3,5,3,5,5,5,4,3,2,3,3,5,3,3,4,5,3,3,3,5,4,3,5,4,5,5,5,4,3,4,5,5,5,4,4,3,4,3,4,4,2,5,4,2,3,3,2,3,2,2
424秒,2,内科‐肾脏内科,3,2,2,3,3,4,2,5,4,1,5,5,4,5,2,3,1,5,4,5,5,3,3,5,1,1,5,4,1,4,4,1,4,1,2,2,4,3,4,3,3,4,4,4,4,4,2,2,2,3,3,3,3,3,5,5,5,5,5,3,3,5,5,4,5,5,3,2,5,5,3,3,3,3,2,4,3,2,2,1,4,4,2,4,3,2,2,2,2
378秒,1,外科‐移植专科,1,2,1,3,2,2,4,4,4,2,4,4,4,4,4,4,2,4,4,4,4,3,4,4,2,1,4,3,2,4,4,2,4,2,2,2,2,4,4,2,3,2,2,4,2,4,2,2,2,4,3,3,4,4,4,3,3,3,3,3,3,4,4,4,4,4,3,3,3,5,3,3,3,3,3,2,3,3,4,5,4,3,3,4,3,3,3,3,3
396秒,1,其他科室‐ICU,4,2,2,4,3,4,2,4,3,2,4,4,4,3,3,4,2,4,3,4,4,3,4,4,2,2,4,2,2,4,3,2,4,2,2,2,3,3,4,2,2,2,2,4,2,3,3,2,2,3,2,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,2,2,2,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3
386秒,1,外科‐其他,5,2,2,3,3,6,1,4,4,1,4,4,4,5,1,5,1,5,2,4,4,2,4,4,2,1,5,2,2,2,4,2,4,3,2,2,2,4,4,2,2,2,2,4,2,3,2,2,2,3,2,4,4,2,5,5,4,5,4,4,3,4,5,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,3,1,4,5,5,3,3,3,2,3,3
523秒,1,其他科室‐ICU,2,2,2,3,2,3,5,4,3,5,5,5,5,5,3,2,4,4,4,4,4,5,3,5,1,1,5,2,1,4,4,3,5,2,3,3,4,3,2,2,4,3,3,3,4,2,2,2,4,5,5,5,4,2,3,3,4,3,5,4,5,5,4,4,5,4,3,3,3,4,3,4,4,3,3,3,3,3,4,2,3,1,1,4,3,1,3,3,3
546秒,1,内科‐其他,4,1,2,3,3,4,2,4,4,1,5,5,5,5,2,2,1,5,2,5,4,3,3,5,1,1,3,3,1,3,4,1,5,3,4,3,3,3,3,3,3,3,3,5,3,3,2,2,2,3,3,3,3,3,5,5,4,4,4,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3
1304秒,1,内科‐其他,3,2,2,3,3,4,2,4,4,3,5,4,4,5,5,5,1,4,1,5,4,1,4,4,1,1,5,1,1,4,4,1,4,3,2,3,3,4,4,2,3,1,4,4,3,4,2,2,2,2,2,3,3,2,4,3,3,3,3,1,1,2,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,2,2,1,1,2,2,3,1,2,1,1,1
668秒,1,其他科室‐中医科,5,2,2,3,2,6,2,4,4,2,4,4,4,4,2,4,2,4,4,4,4,2,4,4,2,2,4,4,2,4,4,2,4,2,3,3,4,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,2,2,2,3,2,2,3,3,2,3,3,3,3,3,3,2,2,2,2
527秒,1,内科‐肾脏内科,5,2,2,4,3,5,2,3,4,2,4,5,5,5,5,5,1,5,3,4,5,3,5,5,1,1,4,5,1,5,5,1,5,1,1,1,1,4,4,3,1,1,1,4,1,1,1,1,2,4,1,5,5,4,3,3,3,3,4,1,1,1,2,3,4,3,2,2,2,3,3,3,3,3,2,2,3,2,3,3,3,2,2,3,2,2,2,2,1
384秒,1,其他科室‐麻醉科,3,2,2,4,3,4,4,4,4,2,4,4,4,4,4,4,2,4,2,4,4,2,4,4,4,2,4,3,3,4,4,2,4,2,3,3,4,4,4,4,4,4,4,4,2,4,4,3,2,4,4,4,4,4,3,4,3,4,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1592秒,1,外科‐泌尿外科,3,1,2,3,3,4,1,5,5,1,5,5,5,5,5,5,1,5,1,5,5,2,5,5,1,1,5,5,1,5,5,1,5,1,1,1,3,4,5,2,2,1,2,5,2,4,2,1,2,1,4,4,5,5,5,5,3,5,4,3,2,4,3,3,4,4,3,3,4,5,4,3,3,3,2,2,2,1,3,1,3,2,2,2,2,1,2,2,2
475秒,1,其他科室‐ICU,2,2,2,3,3,3,5,4,5,4,5,5,5,5,4,5,2,4,5,4,4,5,4,4,2,2,4,4,2,4,4,2,4,2,2,2,4,3,4,5,4,4,4,4,4,3,4,5,4,3,5,3,3,3,5,4,5,4,4,3,3,5,4,5,5,5,5,4,3,5,4,5,4,5,4,5,4,3,4,5,5,4,3,5,4,3,4,4,3
385秒,1,内科‐其他,3,2,2,3,3,4,3,4,5,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,2,4,2,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,3,4,5,3,4,3,3,3,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
884秒,1,其他科室‐ICU,2,2,1,3,2,2,2,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,3,2,4,4,2,4,2,2,4,4,4,3,2,4,3,4,4,4,2,2,4,2,4,3,4,4,3,4,3,3,3,5,2,2,4,4,3,2,4,4,2,2,3,2,4,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,2,2
407秒,1,内科‐消化内科,3,2,2,3,3,4,1,3,3,3,5,5,3,5,3,3,1,3,4,5,3,5,5,3,1,1,5,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,4,4,3,3,3,4,4,4,4,5,5,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
326秒,1,外科‐神经外科,1,2,1,3,1,1,4,3,4,2,4,2,5,4,2,2,3,4,4,4,3,4,4,4,2,2,4,4,2,4,4,3,3,3,3,3,2,5,3,1,2,2,2,3,3,2,2,2,2,5,5,3,4,2,4,3,4,3,5,4,3,5,4,5,5,4,4,3,3,4,3,5,4,4,4,4,3,3,3,3,4,4,5,4,5,3,5,2,4
258秒,1,内科‐其他,3,2,3,3,3,5,1,5,4,1,5,5,5,5,5,4,1,5,1,4,4,2,4,4,1,1,5,4,1,4,5,1,5,2,2,2,2,4,5,2,2,2,2,5,2,5,2,2,2,2,2,4,4,4,4,4,5,4,4,2,2,3,3,3,3,3,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
302秒,2,其他科室‐其他,3,2,2,2,1,2,1,2,4,2,5,3,2,2,2,1,4,4,4,4,2,3,4,4,3,3,4,3,3,4,4,4,4,4,2,2,4,3,4,5,3,3,2,3,4,3,4,3,3,3,4,4,4,4,5,5,5,5,3,4,3,4,4,1,3,1,2,3,2,3,5,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3
726秒,2,TYRMZHzbtx,1,2,2,4,2,3,3,2,1,1,2,5,3,5,2,5,2,1,5,3,1,2,1,2,4,1,5,1,1,1,4,5,5,1,1,4,5,1,3,2,3,3,4,4,5,3,2,5,1,1,1,1,4,2,2,4,2,1,4,2,3,5,5,3,2,4,4,1,4,4,5,5,2,1,4,1,2,2,1,3,4,1,1,5,1,1,5,2,2
4234秒,1,内科‐内分泌科,4,2,2,3,3,4,1,5,4,2,5,5,5,5,5,5,1,4,3,5,4,1,4,5,2,1,5,4,2,4,5,2,5,2,3,4,4,5,4,5,3,2,4,5,4,3,2,2,2,4,2,5,4,2,1,3,3,3,4,2,1,4,3,3,2,1,3,2,1,4,4,4,2,1,1,1,3,4,3,1,1,2,1,3,2,1,1,1,1
191秒,1,妇产科‐妇产科,1,2,1,2,1,1,3,1,2,3,2,4,4,3,3,4,2,3,1,3,3,2,1,3,2,4,4,3,2,2,2,2,3,3,2,3,3,3,2,4,2,3,2,3,2,3,2,2,3,4,2,4,2,3,2,4,2,2,2,4,3,2,2,3,1,3,2,3,1,3,2,4,1,3,2,2,3,4,2,3,2,3,3,1,3,4,3,3,2
41683秒,1,其他科室‐ICU,4,2,2,3,3,4,1,4,4,1,4,5,5,5,2,4,2,4,4,4,4,3,3,4,1,1,5,4,1,4,4,1,4,3,2,3,3,3,4,3,3,1,3,4,2,3,2,3,4,5,2,4,4,3,3,3,3,3,5,3,3,4,3,3,3,3,3,2,3,4,3,4,4,5,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3
